aggregation_level,seed,event_index,opaque_edit,scope_status,profile,subset,n,on_num,on_rate,base_correct_num,base_correct_rate,forced_correct_num,forced_correct_rate,gated_correct_num,gated_correct_rate,forced_damage_num,gated_damage_num,damage_den,forced_damage_avoided_num,forced_damage_avoided_den,forced_damage_avoided_rate,gate_rejected_correct_positive_num,gate_rejected_correct_positive_den,off_count,real_replay_count,cached_reuse_count
EDIT_SEED,20260908,8,06e9147a95404227,BROAD_ONLY,R0,broad_unrelated_source_qa,20,0,0.0,8,0.4,8,0.4,8,0.4,2,0,8,2,2,1.0,0,0,20,0,20
EDIT_SEED,20260908,8,06e9147a95404227,BROAD_ONLY,R0,evaluation_positive,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,4,0,0,0
EDIT_SEED,20260908,8,06e9147a95404227,BROAD_ONLY,R0,formal_T1G,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,0,0,0,0
EDIT_SEED,20260908,8,06e9147a95404227,BROAD_ONLY,R0,formal_T2G,3,2,0.6666666666666666,0,0.0,3,1.0,2,0.6666666666666666,0,0,0,0,0,,0,0,1,0,1
EDIT_SEED,20260908,8,06e9147a95404227,BROAD_ONLY,R0,native,1,1,1.0,0,0.0,1,1.0,1,1.0,0,0,0,0,0,,0,1,0,0,0
EDIT_SEED,20260908,8,06e9147a95404227,BROAD_ONLY,R0,same_image_other_source_fact,12,0,0.0,2,0.16666666666666666,1,0.08333333333333333,2,0.16666666666666666,2,0,2,2,2,1.0,0,0,12,0,12
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,ALT,broad_unrelated_source_qa,20,0,0.0,10,0.5,11,0.55,10,0.5,2,0,10,2,2,1.0,0,0,20,0,20
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,ALT,evaluation_positive,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,4,0,0,0
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,ALT,formal_T1G,4,0,0.0,0,0.0,4,1.0,0,0.0,0,0,0,0,0,,0,0,4,0,4
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,ALT,formal_T1L,2,1,0.5,1,0.5,1,0.5,0,0.0,1,1,1,0,1,0.0,0,0,1,0,1
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,ALT,formal_T2G,4,3,0.75,0,0.0,3,0.75,3,0.75,0,0,0,0,0,,0,0,1,0,1
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,ALT,native,1,1,1.0,0,0.0,1,1.0,1,1.0,0,0,0,0,0,,0,1,0,0,0
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,ALT,same_image_other_source_fact,12,0,0.0,8,0.6666666666666666,6,0.5,8,0.6666666666666666,2,0,8,2,2,1.0,0,0,12,0,12
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R0,broad_unrelated_source_qa,20,0,0.0,10,0.5,11,0.55,10,0.5,0,0,10,0,0,,0,0,20,0,20
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R0,evaluation_positive,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,4,0,0,0
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R0,formal_T1G,4,0,0.0,0,0.0,4,1.0,0,0.0,0,0,0,0,0,,0,0,4,0,4
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R0,formal_T1L,2,2,1.0,1,0.5,1,0.5,1,0.5,1,1,1,0,1,0.0,0,0,0,0,0
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R0,formal_T2G,4,3,0.75,0,0.0,4,1.0,3,0.75,0,0,0,0,0,,0,0,1,0,1
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R0,native,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0,0,0,0,,1,1,1,0,1
EDIT_SEED,20260908,9,0b2d75291d40cb7c,BROAD_ONLY,R0,same_image_other_source_fact,12,0,0.0,8,0.6666666666666666,6,0.5,8,0.6666666666666666,2,0,8,2,2,1.0,0,0,12,0,12
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,ALT,broad_unrelated_source_qa,20,0,0.0,11,0.55,9,0.45,11,0.55,2,0,11,2,2,1.0,0,0,20,0,20
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,ALT,evaluation_positive,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,4,0,0,0
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,ALT,formal_T1G,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,0,0,0,0
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,ALT,formal_T1L,4,4,1.0,4,1.0,0,0.0,0,0.0,4,4,4,0,4,0.0,0,0,0,0,0
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,ALT,formal_T2G,4,4,1.0,0,0.0,3,0.75,3,0.75,0,0,0,0,0,,0,0,0,0,0
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,ALT,native,1,1,1.0,0,0.0,1,1.0,1,1.0,0,0,0,0,0,,0,1,0,0,0
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,ALT,same_image_other_source_fact,12,1,0.08333333333333333,4,0.3333333333333333,3,0.25,4,0.3333333333333333,2,0,4,2,2,1.0,0,0,11,0,11
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,R0,broad_unrelated_source_qa,20,0,0.0,11,0.55,9,0.45,11,0.55,3,0,11,3,3,1.0,0,0,20,0,20
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,R0,evaluation_positive,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,4,0,0,0
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,R0,formal_T1G,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,0,0,0,0
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,R0,formal_T1L,4,4,1.0,4,1.0,0,0.0,0,0.0,4,4,4,0,4,0.0,0,0,0,0,0
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,R0,formal_T2G,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,0,0,0,0
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,R0,native,1,1,1.0,0,0.0,1,1.0,1,1.0,0,0,0,0,0,,0,1,0,0,0
EDIT_SEED,20260908,12,319cba8ffa622b0e,BROAD_ONLY,R0,same_image_other_source_fact,12,0,0.0,4,0.3333333333333333,6,0.5,4,0.3333333333333333,0,0,4,0,0,,0,0,12,0,12
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,ALT,broad_unrelated_source_qa,19,0,0.0,4,0.21052631578947367,4,0.21052631578947367,4,0.21052631578947367,1,0,4,1,1,1.0,0,0,19,0,19
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,ALT,evaluation_positive,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,4,0,0,0
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,ALT,formal_T1G,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,0,0,0,0
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,ALT,formal_T2G,4,3,0.75,0,0.0,2,0.5,2,0.5,0,0,0,0,0,,0,0,1,0,1
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,ALT,native,1,1,1.0,0,0.0,1,1.0,1,1.0,0,0,0,0,0,,0,1,0,0,0
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,ALT,same_question_different_image_conflicting_source_answer,1,1,1.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,,0,0,0,0,0
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,R0,broad_unrelated_source_qa,19,0,0.0,4,0.21052631578947367,4,0.21052631578947367,4,0.21052631578947367,0,0,4,0,0,,0,0,19,0,19
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,R0,evaluation_positive,4,0,0.0,0,0.0,4,1.0,0,0.0,0,0,0,0,0,,4,4,4,0,4
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,R0,formal_T1G,4,0,0.0,0,0.0,4,1.0,0,0.0,0,0,0,0,0,,0,0,4,0,4
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,R0,formal_T2G,4,3,0.75,0,0.0,1,0.25,1,0.25,0,0,0,0,0,,0,0,1,0,1
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,R0,native,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0,0,0,0,,1,1,1,0,1
EDIT_SEED,20260908,13,1379df4696783d47,HARD_EVALUABLE,R0,same_question_different_image_conflicting_source_answer,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,,0,0,1,0,1
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,ALT,broad_unrelated_source_qa,15,0,0.0,5,0.3333333333333333,4,0.26666666666666666,5,0.3333333333333333,3,0,5,3,3,1.0,0,0,15,0,15
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,ALT,evaluation_positive,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,4,0,0,0
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,ALT,formal_T1G,2,0,0.0,0,0.0,2,1.0,0,0.0,0,0,0,0,0,,0,0,2,0,2
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,ALT,formal_T1L,5,1,0.2,2,0.4,2,0.4,2,0.4,0,0,2,0,0,,0,0,4,0,4
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,ALT,formal_T2G,4,2,0.5,0,0.0,0,0.0,0,0.0,0,0,0,0,0,,0,0,2,0,2
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,ALT,native,1,1,1.0,0,0.0,1,1.0,1,1.0,0,0,0,0,0,,0,1,0,0,0
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,ALT,same_question_different_image_conflicting_source_answer,5,1,0.2,0,0.0,0,0.0,0,0.0,0,0,0,0,0,,0,0,4,0,4
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R0,broad_unrelated_source_qa,15,0,0.0,5,0.3333333333333333,4,0.26666666666666666,5,0.3333333333333333,1,0,5,1,1,1.0,0,0,15,0,15
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R0,evaluation_positive,4,3,0.75,0,0.0,4,1.0,3,0.75,0,0,0,0,0,,1,4,1,0,1
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R0,formal_T1G,2,0,0.0,0,0.0,2,1.0,0,0.0,0,0,0,0,0,,0,0,2,0,2
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R0,formal_T1L,5,1,0.2,2,0.4,2,0.4,2,0.4,0,0,2,0,0,,0,0,4,0,4
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R0,formal_T2G,4,1,0.25,0,0.0,4,1.0,1,0.25,0,0,0,0,0,,0,0,3,0,3
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R0,native,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0,0,0,0,,1,1,1,0,1
EDIT_SEED,20260908,15,11999d89b31d5f06,HARD_EVALUABLE,R0,same_question_different_image_conflicting_source_answer,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,,0,0,5,0,5
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,ALT,broad_unrelated_source_qa,15,1,0.06666666666666667,3,0.2,4,0.26666666666666666,3,0.2,0,0,3,0,0,,0,0,14,0,14
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,ALT,evaluation_positive,4,4,1.0,0,0.0,4,1.0,4,1.0,0,0,0,0,0,,0,4,0,0,0
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,ALT,formal_T1G,4,2,0.5,0,0.0,4,1.0,2,0.5,0,0,0,0,0,,0,0,2,0,2
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,ALT,formal_T1L,5,1,0.2,2,0.4,0,0.0,2,0.4,2,0,2,2,2,1.0,0,0,4,0,4
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,ALT,formal_T2G,4,4,1.0,0,0.0,3,0.75,3,0.75,0,0,0,0,0,,0,0,0,0,0
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,ALT,native,1,1,1.0,0,0.0,1,1.0,1,1.0,0,0,0,0,0,,0,1,0,0,0
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,ALT,same_question_different_image_conflicting_source_answer,5,1,0.2,0,0.0,0,0.0,0,0.0,0,0,0,0,0,,0,0,4,0,4
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R0,broad_unrelated_source_qa,15,0,0.0,3,0.2,2,0.13333333333333333,3,0.2,1,0,3,1,1,1.0,0,0,15,0,15
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R0,evaluation_positive,4,2,0.5,0,0.0,4,1.0,2,0.5,0,0,0,0,0,,2,4,2,0,2
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R0,formal_T1G,4,2,0.5,0,0.0,4,1.0,2,0.5,0,0,0,0,0,,0,0,2,0,2
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R0,formal_T1L,5,1,0.2,2,0.4,0,0.0,1,0.2,2,1,2,1,2,0.5,0,0,4,0,4
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R0,formal_T2G,4,2,0.5,0,0.0,4,1.0,2,0.5,0,0,0,0,0,,0,0,2,0,2
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R0,native,1,0,0.0,0,0.0,1,1.0,0,0.0,0,0,0,0,0,,1,1,1,0,1
EDIT_SEED,20260908,16,30c09c9279241ba5,HARD_EVALUABLE,R0,same_question_different_image_conflicting_source_answer,5,0,0.0,0,0.0,0,0.0,0,0.0,0,0,0,0,0,,0,0,5,0,5
POOLED_MICRO,ALL,,12_EDITS,MIXED,R0,broad_unrelated_source_qa,636,4,0.006289308176100629,264,0.41509433962264153,254,0.39937106918238996,263,0.41352201257861637,46,1,264,45,46,0.9782608695652174,0,0,632,0,632
EDIT_MACRO,ALL,,12_EDITS,MIXED,R0,broad_unrelated_source_qa,636,4,0.005555555555555556,264,0.41430311890838206,254,0.3957846003898636,263,0.4129142300194932,46,1,264,45,46,0.9583333333333334,0,0,632,0,632
POOLED_MICRO,ALL,,12_EDITS,MIXED,R0,evaluation_positive,144,116,0.8055555555555556,0,0.0,144,1.0,116,0.8055555555555556,0,0,0,0,0,,28,144,28,0,28
EDIT_MACRO,ALL,,12_EDITS,MIXED,R0,evaluation_positive,144,116,0.8055555555555556,0,0.0,144,1.0,116,0.8055555555555556,0,0,0,0,0,,28,144,28,0,28
POOLED_MICRO,ALL,,12_EDITS,MIXED,R0,formal_T1G,138,106,0.7681159420289855,0,0.0,138,1.0,106,0.7681159420289855,0,0,0,0,0,,0,0,32,1,32
EDIT_MACRO,ALL,,12_EDITS,MIXED,R0,formal_T1G,138,106,0.7430555555555556,0,0.0,138,1.0,106,0.7430555555555556,0,0,0,0,0,,0,0,32,1,32
POOLED_MICRO,ALL,,12_EDITS,MIXED,R0,formal_T1L,72,48,0.6666666666666666,42,0.5833333333333334,18,0.25,19,0.2638888888888889,27,24,42,3,27,0.1111111111111111,0,0,24,0,24
EDIT_MACRO,ALL,,12_EDITS,MIXED,R0,formal_T1L,72,48,0.6833333333333333,42,0.6166666666666667,18,0.31666666666666665,19,0.3111111111111111,27,24,42,3,27,0.16666666666666666,0,0,24,0,24
POOLED_MICRO,ALL,,12_EDITS,MIXED,R0,formal_T2G,135,84,0.6222222222222222,0,0.0,122,0.9037037037037037,77,0.5703703703703704,0,0,0,0,0,,0,0,51,1,51
EDIT_MACRO,ALL,,12_EDITS,MIXED,R0,formal_T2G,135,84,0.6157407407407407,0,0.0,122,0.9050925925925926,77,0.5671296296296297,0,0,0,0,0,,0,0,51,1,51
POOLED_MICRO,ALL,,12_EDITS,MIXED,R0,native,36,28,0.7777777777777778,0,0.0,36,1.0,28,0.7777777777777778,0,0,0,0,0,,8,36,8,0,8
EDIT_MACRO,ALL,,12_EDITS,MIXED,R0,native,36,28,0.7777777777777778,0,0.0,36,1.0,28,0.7777777777777778,0,0,0,0,0,,8,36,8,0,8
POOLED_MICRO,ALL,,12_EDITS,MIXED,R0,same_image_other_source_fact,249,5,0.020080321285140562,87,0.3493975903614458,86,0.3453815261044177,87,0.3493975903614458,14,0,87,14,14,1.0,0,0,244,0,244
EDIT_MACRO,ALL,,12_EDITS,MIXED,R0,same_image_other_source_fact,249,5,0.017361111111111112,87,0.3090277777777778,86,0.3425925925925926,87,0.3090277777777778,14,0,87,14,14,1.0,0,0,244,0,244
POOLED_MICRO,ALL,,12_EDITS,MIXED,R0,same_question_different_image_conflicting_source_answer,84,28,0.3333333333333333,9,0.10714285714285714,13,0.15476190476190477,12,0.14285714285714285,3,2,9,1,3,0.3333333333333333,0,0,56,0,56
EDIT_MACRO,ALL,,12_EDITS,MIXED,R0,same_question_different_image_conflicting_source_answer,84,28,0.26666666666666666,9,0.08571428571428572,13,0.12380952380952381,12,0.11428571428571428,3,2,9,1,3,0.3333333333333333,0,0,56,0,56
POOLED_MICRO,ALL,,12_EDITS,MIXED,ALT,broad_unrelated_source_qa,636,13,0.020440251572327043,264,0.41509433962264153,270,0.42452830188679247,263,0.41352201257861637,47,1,264,46,47,0.9787234042553191,0,0,623,0,623
EDIT_MACRO,ALL,,12_EDITS,MIXED,ALT,broad_unrelated_source_qa,636,13,0.018518518518518517,264,0.41430311890838206,270,0.42571474983755686,263,0.4129142300194932,47,1,264,46,47,0.9807692307692307,0,0,623,0,623
POOLED_MICRO,ALL,,12_EDITS,MIXED,ALT,evaluation_positive,144,136,0.9444444444444444,0,0.0,100,0.6944444444444444,99,0.6875,0,0,0,0,0,,1,100,8,1,8
EDIT_MACRO,ALL,,12_EDITS,MIXED,ALT,evaluation_positive,144,136,0.9444444444444444,0,0.0,100,0.6944444444444444,99,0.6875,0,0,0,0,0,,1,100,8,1,8
POOLED_MICRO,ALL,,12_EDITS,MIXED,ALT,formal_T1G,138,79,0.572463768115942,0,0.0,100,0.7246376811594203,62,0.4492753623188406,0,0,0,0,0,,0,0,59,0,59
EDIT_MACRO,ALL,,12_EDITS,MIXED,ALT,formal_T1G,138,79,0.5625,0,0.0,100,0.7222222222222222,62,0.4444444444444444,0,0,0,0,0,,0,0,59,0,59
POOLED_MICRO,ALL,,12_EDITS,MIXED,ALT,formal_T1L,72,37,0.5138888888888888,42,0.5833333333333334,13,0.18055555555555555,22,0.3055555555555556,31,20,42,11,31,0.3548387096774194,0,0,35,0,35
EDIT_MACRO,ALL,,12_EDITS,MIXED,ALT,formal_T1L,72,37,0.5444444444444444,42,0.6166666666666667,13,0.22962962962962963,22,0.312962962962963,31,20,42,11,31,0.42857142857142855,0,0,35,0,35
POOLED_MICRO,ALL,,12_EDITS,MIXED,ALT,formal_T2G,135,90,0.6666666666666666,0,0.0,49,0.362962962962963,45,0.3333333333333333,0,0,0,0,0,,0,0,45,2,45
EDIT_MACRO,ALL,,12_EDITS,MIXED,ALT,formal_T2G,135,90,0.6666666666666666,0,0.0,49,0.36342592592592593,45,0.33564814814814814,0,0,0,0,0,,0,0,45,2,45
POOLED_MICRO,ALL,,12_EDITS,MIXED,ALT,native,36,33,0.9166666666666666,0,0.0,26,0.7222222222222222,26,0.7222222222222222,0,0,0,0,0,,0,26,3,1,3
EDIT_MACRO,ALL,,12_EDITS,MIXED,ALT,native,36,33,0.9166666666666666,0,0.0,26,0.7222222222222222,26,0.7222222222222222,0,0,0,0,0,,0,26,3,1,3
POOLED_MICRO,ALL,,12_EDITS,MIXED,ALT,same_image_other_source_fact,249,18,0.07228915662650602,87,0.3493975903614458,81,0.3253012048192771,87,0.3493975903614458,17,1,87,16,17,0.9411764705882353,0,0,231,0,231
EDIT_MACRO,ALL,,12_EDITS,MIXED,ALT,same_image_other_source_fact,249,18,0.06365740740740741,87,0.3090277777777778,81,0.30787037037037035,87,0.3090277777777778,17,1,87,16,17,0.9166666666666666,0,0,231,0,231
POOLED_MICRO,ALL,,12_EDITS,MIXED,ALT,same_question_different_image_conflicting_source_answer,84,20,0.23809523809523808,9,0.10714285714285714,11,0.13095238095238096,10,0.11904761904761904,3,0,9,3,3,1.0,0,0,64,1,64
EDIT_MACRO,ALL,,12_EDITS,MIXED,ALT,same_question_different_image_conflicting_source_answer,84,20,0.2571428571428572,9,0.08571428571428572,11,0.10476190476190476,10,0.09523809523809525,3,0,9,3,3,1.0,0,0,64,1,64
